"BRAND_NAME","REVIEW_CONTENT","REVIEW_RATING","REVIEWER_INFO","PURCHASE_TAG","REVIEW_ADDITIONAL_INFO","REVIEW_DATE","REVIEW_ID"
토니모리,"엄청 순하고 대용량에 가성비까지!
가을, 겨울에 잘 썼던!! 이제 더워져서ㅠㅠ 남은 양은 가을에 다시 꺼내도록 하겠습니다",4,"복합성, 웜톤, 각질, 다크서클",한달이상사용,"{""피부타입"":""건성에 좋아요"",""피부고민"":""보습에 좋아요"",""자극도"":""자극없이 순해요""}",2025-04-20 00:00:00.000,411213092
토니모리,"모찌토너 이름만 들어보다가 저렴하길래 구매해봤는데 세상에..진짜 좋아요 모찌라길래 끈적일까봐 걱정했는데 촉촉하고 그냥 피부가 쫀쫀해지는 느낌이에요",5,,,"{""피부타입"":""건성에 좋아요"",""피부고민"":""보습에 좋아요"",""자극도"":""자극없이 순해요""}",2025-04-27 00:00:00.000,420003887
토니모리,"감히 가성비 1등이라고 할 수 잇겟습니다… 용량 진짜 개깡패 토너 한번 바를 때 다섯번씩은 바르는데 아직 2/3 남음 걍 안줄어듦 그리고 화장도 잘 먹어요 ㅁㅊ다",5,,한달이상사용,"{""피부타입"":""건성에 좋아요"",""피부고민"":""보습에 좋아요"",""자극도"":""자극없이 순해요""}",2025-05-10 00:00:00.000,440192432
토니모리,"너무 좋아요 항상이거만 사용해요
바꿔보려다가 다시 돌아왔어오",5,,,"{""피부타입"":""건성에 좋아요"",""피부고민"":""보습에 좋아요"",""자극도"":""자극없이 순해요""}",2025-04-10 00:00:00.000,381896269
토니모리,"용량많고 저렴해서 휘뚜루마뚜루 팍팍쓰기좋아요 매번 재구매합니다",5,,한달이상사용,"{""피부타입"":""복합성에 좋아요"",""피부고민"":""진정에 좋아요"",""자극도"":""보통이에요""}",2025-04-12 00:00:00.000,389290914
토니모리,"가성비좋다
짱
근데 뭐 특별히 뛰어난건없음
하지만 가성비
좋다",5,"건성, 겨울쿨톤, 모공, 미백",,"{""피부타입"":""건성에 좋아요"",""피부고민"":""보습에 좋아요"",""자극도"":""자극없이 순해요""}",2025-05-10 00:00:00.000,440665638
토니모리,"걍찐모찌가 되는 템임
그냥 토너처럼 흡수 시켜서 쓸땐 흠..? 싶엇는데
토너패드로 만들어서 쓰니까 개~~~조음 야르
가격도 싸고 완전 럭키비키!-",5,,재구매,"{""피부타입"":""건성에 좋아요"",""피부고민"":""보습에 좋아요"",""자극도"":""자극없이 순해요""}",2025-04-05 00:00:00.000,375351457
토니모리,"무난하게 사용하기 좋은거같아요! 흡수가 잘되고 양이 많아요",5,,,"{""피부타입"":""건성에 좋아요"",""피부고민"":""보습에 좋아요"",""자극도"":""자극없이 순해요""}",2025-05-10 00:00:00.000,440483684
토니모리,"물토너보다 확실히 점성이 있는 제형이에요. 바르고나면 약간 찐득(?)이듯 모찌같은 마무리감입니다.",5,,한달이상사용,"{""피부타입"":""복합성에 좋아요"",""피부고민"":""진정에 좋아요"",""자극도"":""보통이에요""}",2025-04-07 00:00:00.000,377258776
토니모리,"살짝 점도가 있는 촉촉함이에요.
향은 무난해서 거슬리지 않아요.
촉촉하고 무엇보다 가성비가 좋아서 잘 쓰게 되네요.",5,"지성, 여름쿨톤",,"{""피부타입"":""지성에 좋아요"",""피부고민"":""보습에 좋아요"",""자극도"":""자극없이 순해요""}",2025-04-02 00:00:00.000,371680227
토니모리,"토너는 토리모리꺼가 제일 좋은거같아요 너무 묽지도않고 좋앙ᆢㄷ",5,,,"{""피부타입"":""건성에 좋아요"",""피부고민"":""보습에 좋아요"",""자극도"":""자극없이 순해요""}",2025-04-23 00:00:00.000,415144413
토니모리,"생각 했던거 보다 촉촉하지는 않아요 근데 발랐을때는 촉촉해서 그냥 쓰는 중",3,,,"{""피부타입"":""복합성에 좋아요"",""피부고민"":""보습에 좋아요"",""자극도"":""자극없이 순해요""}",2025-04-26 00:00:00.000,419106451
토니모리,"막 되는대로 쓸 요량으로 괜찮은 스킨 보고 있었는데 금액 대비 대용량이라 부담없이 팍팍 쓰고 있습니다~ 촉촉해요.",4,,한달이상사용,"{""피부타입"":""복합성에 좋아요"",""피부고민"":""보습에 좋아요"",""자극도"":""자극없이 순해요""}",2025-04-01 00:00:00.000,369753349
토니모리,"일단 토너 양이 많아서 토너 팩으로도 쓰고, 통에 담아서 토너패드 만들어서 쓰기도 좋아요! 자극없이 순하고 속건조 잘 잡아줘서 건성분들이 쓰기 좋을 거 같아요",5,"건성, 여름쿨톤, 미백, 블랙헤드",재구매,"{""피부타입"":""건성에 좋아요"",""피부고민"":""보습에 좋아요"",""자극도"":""자극없이 순해요""}",2025-04-05 00:00:00.000,374978011
토니모리,"자극없고 촉촉하고 무난해요 쫀득하게 붙는 제형 좋아하는데 이 토너가 그런것 같아요. 마라탕냄새나요 ㅋㅋ",5,"복합성, 가을웜톤, 다크서클, 미백",,"{""피부타입"":""복합성에 좋아요"",""피부고민"":""보습에 좋아요"",""자극도"":""자극없이 순해요""}",2025-04-28 00:00:00.000,422136669
토니모리,"건성인데 다른 제품처럼 겉돌지 않아서 5번은 연속으로 바를 수 있어여 이거 단종시키지 마세요...토니모리...",5,,한달이상사용,"{""피부타입"":""복합성에 좋아요"",""피부고민"":""진정에 좋아요"",""자극도"":""보통이에요""}",2025-04-05 00:00:00.000,375209824
토니모리,"배송도 빠르고 상품도 깨끗한게 왔네요 ㅎㅎ 건성분들한테는 매우 건조할거같아서 앰플필수있거같아요",5,,,"{""피부타입"":""지성에 좋아요"",""피부고민"":""진정에 좋아요"",""자극도"":""자극없이 순해요""}",2025-04-15 00:00:00.000,400860854
토니모리,"촉촉하고 순해서 이거만 사용하고 있어요 가격도 좋습니당!",5,,,"{""피부타입"":""복합성에 좋아요"",""피부고민"":""진정에 좋아요"",""자극도"":""보통이에요""}",2025-04-15 00:00:00.000,400861463
토니모리,"저는좀 겉도는 느낌이라 재구매는 안할거같아요 양은많으나...좋은지모르겠어요",3,,한달이상사용,"{""피부타입"":""복합성에 좋아요"",""피부고민"":""보습에 좋아요"",""자극도"":""보통이에요""}",2025-05-02 00:00:00.000,427254690
토니모리,"건성이신 60대 엄마가 이것만 찾으세요ㅋㅋㅋ
너무 좋다하셔서 두세트 사드렸네요",5,,,"{""피부타입"":""건성에 좋아요"",""피부고민"":""보습에 좋아요"",""자극도"":""자극없이 순해요""}",2025-04-24 00:00:00.000,416818359
토니모리,"묽은 점성의 토너가 건조란 사람에게 좋아서 자주 씁니다 사계절 이용하기 좋고 건성 피부에 잘 맞아요 보습력도 좋아요 기획이어서 추가용량과 수분크림까지 함께 이용할수 있어 좋네요 :)",3,,,"{""피부타입"":""건성에 좋아요"",""피부고민"":""보습에 좋아요"",""자극도"":""보통이에요""}",2025-05-05 00:00:00.000,432725557
토니모리,"거짓말 안치고 5통은 비운 것 같아여 이걸로 여러겹 레이어링하면 진정도 잘되고 화장 잘먹어요",5,,한달이상사용,"{""피부타입"":""건성에 좋아요"",""피부고민"":""보습에 좋아요"",""자극도"":""자극없이 순해요""}",2025-04-10 00:00:00.000,381990419
토니모리,"건성피부에 좋다길래 사봤어요
예전부터 이름부터가 모찌라 궁금했는데
끈적끈적해요~~",5,"건성, 봄웜톤, 모공, 미백",,"{""피부타입"":""건성에 좋아요"",""피부고민"":""진정에 좋아요"",""자극도"":""보통이에요""}",2025-04-10 00:00:00.000,381990495
토니모리,"약사 유튜버가 수십통째 쓰고 있다고 해서 구매해봤습니다.
용량과 가격이 혜자스럽네요.",5,,,"{""피부타입"":""복합성에 좋아요"",""피부고민"":""보습에 좋아요"",""자극도"":""자극없이 순해요""}",2025-04-11 00:00:00.000,383303194
토니모리,"4계절 사용하기 좋아요! 보습도 잘 되고 양도 넉넉하니 더 좋아요!",5,,,"{""피부타입"":""복합성에 좋아요"",""피부고민"":""보습에 좋아요"",""자극도"":""자극없이 순해요""}",2025-05-01 00:00:00.000,426494213
토니모리,"가성비 뿐.아니라 고가여도 제품력 좋음
순해서 온가족 같이 사용중",5,,,"{""피부타입"":""건성에 좋아요"",""피부고민"":""보습에 좋아요"",""자극도"":""자극없이 순해요""}",2025-04-09 00:00:00.000,380437485
토니모리,"두통째 쓰고 있어요 !!
지가 건성인데 저녁에 자기 전에 쓰면 아침에 수분충전되는것같아서 넘 좋아용 향도 은은해서 좋아요!",3,,,"{""피부타입"":""건성에 좋아요"",""피부고민"":""보습에 좋아요"",""자극도"":""자극없이 순해요""}",2025-05-06 00:00:00.000,434034853
토니모리,"겨울만 되면 피부가 너무 건조하고 화장도 잘 안먹었는데 토너 바꾸고 광명 찾았습니다. 진짜 쫀쫀하고 촉촉해서 너무너무 잘 썼어요.",5,"지성, 웜톤, 미백",한달이상사용,"{""피부타입"":""복합성에 좋아요"",""피부고민"":""보습에 좋아요"",""자극도"":""자극없이 순해요""}",2025-05-01 00:00:00.000,426494240
토니모리,"일단 엄청 촉촉해서 속건조 잡아주기에 너무 좋았어요!
피부에 자극없이 순하고, 양도 꽤 많아서 데일리로 쓰기 너무 부담없어요!",4,"건성, 여름쿨톤, 블랙헤드, 트러블",한달이상사용,"{""피부타입"":""건성에 좋아요"",""피부고민"":""보습에 좋아요"",""자극도"":""자극없이 순해요""}",2025-03-30 00:00:00.000,367190645
토니모리,"토니모리 원더 세라마이드 모찌 토너
토니모리 원더 세라마이드 모찌 토너",5,,한달이상사용,"{""피부타입"":""복합성에 좋아요"",""피부고민"":""진정에 좋아요"",""자극도"":""보통이에요""}",2025-04-14 00:00:00.000,395852838
토니모리,"20통 넘게 쓴듯 ㄹㅇ 건성한테 개좋아요
사계절 내내 쓸 수 있어요 강추!!",5,"민감성, 여름쿨톤, 다크서클, 모공",,"{""피부타입"":""건성에 좋아요"",""피부고민"":""보습에 좋아요"",""자극도"":""자극없이 순해요""}",2025-05-03 00:00:00.000,429093127
토니모리,"가성비 토너 중에 짱인 듯 넘 촉촉하고 조아요 이름처럼 찹쌀떡 됨",5,,한달이상사용,"{""피부타입"":""복합성에 좋아요"",""피부고민"":""보습에 좋아요"",""자극도"":""자극없이 순해요""}",2025-04-03 00:00:00.000,372858297
토니모리,"토니모리 모찌토너보다 가성비 좋은 토너를 본 적이 없어요,, 전 세 번씩 레이어링해서 발라요 너무 좋아요ㅜ ㅜ 작은걸로 도 나오면 좋겠어요",5,,한달이상사용,"{""피부타입"":""건성에 좋아요"",""피부고민"":""보습에 좋아요"",""자극도"":""자극없이 순해요""}",2025-04-03 00:00:00.000,372858313
토니모리,"꾸준히 재구매하고 있는 토너에요 가성비 짱이라서 토너팩하기도 좋고 수분감도 채워줘서 좋아요",5,"트러블성, 가을웜톤, 각질, 트러블",한달이상사용,"{""피부타입"":""복합성에 좋아요"",""피부고민"":""진정에 좋아요"",""자극도"":""보통이에요""}",2025-04-19 00:00:00.000,409233763
토니모리,"양도 많고 스킨과 에센스 혼합한 느낌이라 피부에 좀더 영양가있게 흡수되는 거 같아요. 수부지라 건조함에 민감한데 일반 토너보다 촉촉함이 오래가요",5,,,"{""피부타입"":""복합성에 좋아요"",""피부고민"":""보습에 좋아요"",""자극도"":""자극없이 순해요""}",2025-04-08 00:00:00.000,378813004
토니모리,"양이 넉넉해서 아낌없이 쓸수 있어 좋아요
미스트처럼 쓰는것도 괜찮아요",5,,,"{""피부타입"":""복합성에 좋아요"",""피부고민"":""보습에 좋아요"",""자극도"":""보통이에요""}",2025-05-08 00:00:00.000,437441144
토니모리,"친구꺼 써보니까 넘 좋아서 따라샀어요 ㅎㅎ 100미리랑 크림도 조아요 여행으로 잘 쓸게영",5,"복합성, 여름쿨톤, 다크서클, 모공",,"{""피부타입"":""복합성에 좋아요"",""피부고민"":""보습에 좋아요"",""자극도"":""자극없이 순해요""}",2025-05-08 00:00:00.000,437441155
토니모리,"닦토하기 좋은 토너는 아니고 그냥 피부에 바로 흡수시키기 좋습니다",5,,한달이상사용,"{""피부타입"":""건성에 좋아요"",""피부고민"":""보습에 좋아요"",""자극도"":""자극없이 순해요""}",2025-05-04 00:00:00.000,430036457
토니모리,"와 진짜 이만큼 좋은 토너 못 봄 저 여기 정학하려고요 일단 양 많고 미백 개선도 들어있고 피부 쫀쫀해져서 기분 좋아요 너무 물 같은 토너 안 좋아하고 점성 있는 거 선호하시면 ㅊㅊ",5,"복합성, 봄웜톤, 다크서클, 블랙헤드",한달이상사용,"{""피부타입"":""복합성에 좋아요"",""피부고민"":""보습에 좋아요"",""자극도"":""자극없이 순해요""}",2025-04-18 00:00:00.000,408081520
토니모리,"몇년동안 제 바디에 쓰던 스킨.
간절기에는 바디로션 무거우니까
모찌 스킨이랑 반반 섞어 쓰면 딱 가볍고 좋았는데요.

근데 요즘은 워낙 성분 좋은 제품이 많이 나와서
재구매는 고민중.

아직까지는 부작용없어서 쓰는데
의외로 조금 주의해야 할 성분이 있네요.

뭐 그래도 흡수력 좋고. 사용감이 너무 좋아요.

아 샘플로 주신 모찌 크림도 쓰고나면
끈적임 전혀 없고 괜찮네요.

그런데 모찌 크림은 본품이 단지형이라
사용성이 너무 안좋아보이는…
튜브면 사려고 했는데..",2,,,"{""피부타입"":""건성에 좋아요"",""피부고민"":""보습에 좋아요"",""자극도"":""자극없이 순해요""}",2025-04-12 00:00:00.000,385000422
토니모리,"다른 토너 많이 써봤는데 이게 제일 좋은거같아요 뭔가모르게 보습되는 느낌",5,"복합성, 여름쿨톤, 각질, 모공",,"{""피부타입"":""복합성에 좋아요"",""피부고민"":""보습에 좋아요"",""자극도"":""자극없이 순해요""}",2025-03-31 00:00:00.000,368992057
토니모리,"사용한지 거의 5개월 가까이 됬는데도 아직 양이 꽤 남아있어요 쓰는동안 자극이나 붉어짐 같은건 못 느꼈기 적당히 촉촉하고 잘 스며들어서 좋아요 👍👍",5,,한달이상사용,"{""피부타입"":""건성에 좋아요"",""피부고민"":""보습에 좋아요"",""자극도"":""자극없이 순해요""}",2025-04-19 00:00:00.000,409590215
토니모리,"인생토너에요 품절이 자주 돼서 있을때 빨리빨리 구매해야해요",5,"지성, 쿨톤, 각질, 모공",,"{""피부타입"":""복합성에 좋아요"",""피부고민"":""보습에 좋아요"",""자극도"":""자극없이 순해요""}",2025-04-10 00:00:00.000,381549202
브링그린,"물토너라서 일단 너무 좋음
용량도 엄청 많음..
지성인데 확실히 기름 덕어짐",5,"복합성, 모공, 민감성",,"{""피부타입"":""지성에 좋아요"",""피부고민"":""보습에 좋아요"",""자극도"":""자극없이 순해요""}",2025-05-06 00:00:00.000,529559546
브링그린,"건성에겜 너무 건조하다는 후기들을 보아서 고민 끝에 구매 했어용
상처도 좀 있는데 닿아도 따갑지않더라구요
무엇보다 자극이 없어사 좋았구 저는 건성인것보다진정이 더 급해사 걍 샀는데 만족해요
좁쌀에도 효과를 본 것 같거든요
진정이 필요하신분 사보세요",5,,,"{""피부타입"":""지성에 좋아요"",""피부고민"":""진정에 좋아요"",""자극도"":""자극없이 순해요""}",2025-05-06 00:00:00.000,529559786
브링그린,"순하다는 리뷰가 있어서 구매했어요. 써봤는데 순하고 봄여름쯤 쓰기 좋을것같아요 ~!",5,,,"{""피부타입"":""복합성에 좋아요"",""피부고민"":""진정에 좋아요"",""자극도"":""자극없이 순해요""}",2025-05-06 00:00:00.000,529559795
브링그린,"무엇보다 양이 많아서 좋았던 것 같아요! 물 토너라서 큰 용기 그대로 사용하기엔 불편해서 거품 용기에 따로 담아서 사용하고 있어요~ 저는 2번 정도 레이어링 해서 발라주는데 확실히 더 진정이 잘 되는 것 같았어요! 바로 짠 여드름에 닿아도 따갑지 않고 진짜 너무 좋아용~",4,,,"{""피부타입"":""복합성에 좋아요"",""피부고민"":""진정에 좋아요"",""자극도"":""자극없이 순해요""}",2025-05-06 00:00:00.000,529559800
브링그린,"수부지에 예민러인데 티트리 토너는 믿구 씁니당
신뜻하구 깔끔해우",5,,,"{""피부타입"":""복합성에 좋아요"",""피부고민"":""진정에 좋아요"",""자극도"":""보통이에요""}",2025-05-06 00:00:00.000,529559805
브링그린,"토너는 주기적으로 새로운거 사서 써보는데 이번에는 대만족이에요",5,,,"{""피부타입"":""지성에 좋아요"",""피부고민"":""진정에 좋아요"",""자극도"":""자극없이 순해요""}",2025-05-06 00:00:00.000,529559808
브링그린,"아직 사용전이지만 곧 사용하고 알려드릴게요 괜찮을거 같아요",4,,,"{""피부타입"":""복합성에 좋아요"",""피부고민"":""진정에 좋아요"",""자극도"":""보통이에요""}",2025-05-06 00:00:00.000,529559812
브링그린,"무난무난해요! 완전 물처럼 흐르는 제형이라 손에 덜어서 챱찹 바르기 좋아요",5,"복합성, 여름쿨톤, 잡티, 트러블",재구매,"{""피부타입"":""지성에 좋아요"",""피부고민"":""진정에 좋아요"",""자극도"":""자극없이 순해요""}",2025-05-06 00:00:00.000,529559817
브링그린,"진짜 몇 통째 쓰고 있는줄 모르겠는 찐찐템 끈적임 전혀 없는 물토너 제형",5,"지성, 여름쿨톤, 모공, 민감성",,"{""피부타입"":""지성에 좋아요"",""피부고민"":""보습에 좋아요"",""자극도"":""자극없이 순해요""}",2025-05-06 00:00:00.000,529559823
브링그린,"몇 년동안 계속 쓰고 있는데 맘 같아선 평생 팔아줬으면 좋겠어요..💖 닦토로 써도 나쁘지 않고 흡토로도 준수합니닷 완전히 국밥템!!",5,,,"{""피부타입"":""복합성에 좋아요"",""피부고민"":""진정에 좋아요"",""자극도"":""자극없이 순해요""}",2025-05-06 00:00:00.000,529559835
브링그린,"보습력이 약하지만 좁쌀이 좀 줄어들고 피지 개선이 되는 것 같아서 재재구매템
같은 라인 토너패드도 샀는데 패드가 거즈 타입?그물망처렁 구멍이 뚤려있어서 전 별로더라고요ㅠㅠ그래서 귀찮아도 화장솜에 토너 적셔서 씁니당
티트리라 수부지 극민감성 기준 자극이 있음",5,"트러블성, 봄웜톤, 모공, 민감성",,"{""피부타입"":""지성에 좋아요"",""피부고민"":""주름/미백에 좋아요"",""자극도"":""자극이 느껴져요""}",2025-05-06 00:00:00.000,529559845
브링그린,"순하고 유분기없이 촉촉한 수부지 토너
여러겹 발라도 끈적이는거 없이 촉촉해요",5,"지성, 봄웜톤, 트러블",,"{""피부타입"":""지성에 좋아요"",""피부고민"":""진정에 좋아요"",""자극도"":""자극없이 순해요""}",2025-05-06 00:00:00.000,529559892
브링그린,"자극 없고 가성비 좋아서 무난하게 쓰기 좋은 토너예요. 딱히 피지 조절이니 각질 정리니 같은 눈에 띄는 효과는 못 느꼈지만 자극없고 세럼, 크림 전 다져주는 단계로 쓰기 딱 적당해요.",5,,,"{""피부타입"":""지성에 좋아요"",""피부고민"":""진정에 좋아요"",""자극도"":""자극없이 순해요""}",2025-05-06 00:00:00.000,529560189
브링그린,"항상 구매하는 토너입니당
여드름피부인데 트러블 안올라오고 좋습니다",5,,,"{""피부타입"":""지성에 좋아요"",""피부고민"":""진정에 좋아요"",""자극도"":""자극없이 순해요""}",2025-06-07 00:00:00.000,529541806
브링그린,"시원하고 세럼이나 앰플 무거워서 끊고 토너 쓰는데 적당히 촉촉하고 좋습니다",5,"건성, 여름쿨톤, 민감성, 블랙헤드",,"{""피부타입"":""복합성에 좋아요"",""피부고민"":""보습에 좋아요"",""자극도"":""자극없이 순해요""}",2025-06-07 00:00:00.000,529541821
브링그린,"좋아요!! 토너팩으로 사용하기 좋고 양도 많고 성분듀 조아서 진정에 굿",5,,,"{""피부타입"":""복합성에 좋아요"",""피부고민"":""진정에 좋아요"",""자극도"":""자극없이 순해요""}",2025-06-07 00:00:00.000,529541831
브링그린,"지성인 동생이 무난하다고 재구매하는 템
복합성인 제가 썼을 땐 그냥 무난하다 끝",5,복합성,,"{""피부타입"":""지성에 좋아요"",""피부고민"":""보습에 좋아요"",""자극도"":""자극없이 순해요""}",2025-06-07 00:00:00.000,529541838
브링그린,"<올영에 ME친자, 미래의 올영 메이트의 리뷰>
[브링그린] 티트리 수딩 토너 오백ml
•이천이십오년 육월 올영 세일로 만칠천삼백구십원(삼십오% off)
(아니 숫자 제한이 있더라고요?!?!?)
-구매 할 때 참고하십쇼-

제 피부는 말입니다... 허허 여름 극지성, 겨울 수부지에 민감성, 특히 좁쌀이 맨날 나고 요철에 화농성에 뾰루지에 참... 트러블성 피부입니닷.. 브링그린 같은 라인 토너패드를 굉장히 잘 썼었는데요!! 그 패드 붙이고 자면 한 이틀뒤면 트러블 사라지는게 굉장히 신기해서 토너패드만 네통+리필팩(셀수없음)만 굉장히 써오다가 브링그린도 토너가 있다는 소식을 듣고 구매해봤습니당!! 한달 리뷰로 돌아오겠습니닷",5,"지성, 여름쿨톤, 다크서클, 모공",,"{""피부타입"":""지성에 좋아요"",""피부고민"":""진정에 좋아요"",""자극도"":""자극없이 순해요""}",2025-06-06 00:00:00.000,529541845
브링그린,"대용량에 가격도 저렴하고 성분도 괜찮아서 구매하지 않을 이유가 없었네요",5,,,"{""피부타입"":""복합성에 좋아요"",""피부고민"":""진정에 좋아요"",""자극도"":""보통이에요""}",2025-06-06 00:00:00.000,529541850
브링그린,"건성 피부여서인지 조금 따갑게 느껴져요. 수분이 필요해서 샀는데 제가 약간 선택을 잘못했네요 여름에 쓰기에 좋을 것 같아요 그래도 만족합니다~~",3,,,"{""피부타입"":""지성에 좋아요"",""피부고민"":""진정에 좋아요"",""자극도"":""자극이 느껴져요""}",2025-06-06 00:00:00.000,529541891
브링그린,"여드름성이어서 믿고 삽니다 효과가 아주 좋으면 조켓네요~",4,,,"{""피부타입"":""복합성에 좋아요"",""피부고민"":""진정에 좋아요"",""자극도"":""보통이에요""}",2025-06-06 00:00:00.000,529541899
브링그린,"이 토너가 제일 무난하고 토너 효과도 톡톡히 하는 듯해요. 다른 제품 써봐도 다시 이 제품으로 돌아오게 되네요.
산뜻하고 결정리도 꽤 되는 것 같아요. 양도 많고 가격도 적당하고 다양한 샘플들도 얻을 수 있어서 좋아요~",5,"복합성, 웜톤, 각질, 모공",,"{""피부타입"":""복합성에 좋아요"",""피부고민"":""진정에 좋아요"",""자극도"":""자극없이 순해요""}",2025-06-06 00:00:00.000,529541908
브링그린,"진정에 좋다고 해서 샀눈데 좁쌀에 효과를 본것같아요!! 저는 건성 트러블 피부긴 한데 여름에 쓰기 딱 좋아요",5,,한달이상사용,"{""피부타입"":""지성에 좋아요"",""피부고민"":""진정에 좋아요"",""자극도"":""보통이에요""}",2025-06-06 00:00:00.000,529541916
브링그린,"진짜 무난하게 잘 쓰는 템이에요
알로에 팩 할때 같이 해주면 오돌토돌한 거 바로 진정돼요",5,,,"{""피부타입"":""지성에 좋아요"",""피부고민"":""진정에 좋아요"",""자극도"":""보통이에요""}",2025-06-06 00:00:00.000,529541921
브링그린,"브링그링 트러블세럼만 구매해본 사람입니댜
세럼도 좋아는데 토너도 추천하길래 구매해봣습니댜
사계절로 다사용하기좋은 가벼운 토너에요
피부에 올리면 약간 트러블진정이나 피부결 정돈해주는
느낌이랄까? 들어서 좋앗어여 대용량도 굿 떨어지면 재구매 의사잇슴!",5,,,"{""피부타입"":""복합성에 좋아요"",""피부고민"":""진정에 좋아요"",""자극도"":""자극없이 순해요""}",2025-06-05 00:00:00.000,529543214
브링그린,"저는 흡토용으로 토너를 얼굴에 절이듯이 3-4번씩 레이어링해서 사용하고 있습니다. 토너가 가벼워서 많이 레이어링해도 산뜻해서 좋습니다.
무엇보다 가성비가 최고라서 다른 토너로 갈아타볼까하다가도 가성비때문에 다시 쓰는 제품입니다",5,"가을웜톤, 각질, 미백",재구매,"{""피부타입"":""지성에 좋아요"",""피부고민"":""보습에 좋아요"",""자극도"":""자극없이 순해요""}",2025-06-05 00:00:00.000,529543250
브링그린,"아 진짜 이 토너는
ㄹㅈㄷ 가격도 미쳤고
진짜 몇통째인지 그냥 개좋음",5,,재구매,"{""피부타입"":""복합성에 좋아요"",""피부고민"":""진정에 좋아요"",""자극도"":""보통이에요""}",2025-06-05 00:00:00.000,529543257
브링그린,"촉촉하고 진정 잘 되는 토너예요. 아침에 화장 전에 토너팩 잠깐 해 주면 시원하고 좋아요 👍",5,,한달이상사용,"{""피부타입"":""지성에 좋아요"",""피부고민"":""진정에 좋아요"",""자극도"":""자극없이 순해요""}",2025-06-05 00:00:00.000,529543262
브링그린,"이거 없이 못 살아가...
진짜 없으면 뭔가 서운해서 돌고돌아 결국이거
몇통을 비웠는지 모르겠음",5,,,"{""피부타입"":""복합성에 좋아요"",""피부고민"":""진정에 좋아요"",""자극도"":""보통이에요""}",2025-06-05 00:00:00.000,529543275
브링그린,"이거 거의 3통 비웠어요.. 저는 처음에 브링그린 시카 토너패드 썼었는데 좀 돈아까운거 같아서 같은 라인 시카 토너 사봤는데 넘 좋아서 계속 쓰고 있어요!! 이 토너 다잇소 안개분사 스프레이통에 담아서 쓰면 진짜짘짜 좋아요ㅋㅋ 세안하고 토너뿌리고 스킨케어 다 끝내고 미스트처럼 2-3번 계속 뿌려주고 담날일어나면 걍 꿀피부 각임.. 500짜리 이렇게 쓰면 3개월은 넘게 써서 가성비도 개지려요.. 마무리감도 산뜻해서 넘 조음..외않사????!!!! 당장 당신의 지갑을 여세요",5,,,"{""피부타입"":""복합성에 좋아요"",""피부고민"":""진정에 좋아요"",""자극도"":""자극없이 순해요""}",2025-06-05 00:00:00.000,529543281
브링그린,"수부지피부로써 브링그린 모든 제품을 사랑함 이 토너도 재구매임 진짜 너무 젛음 티트리 잘 맞는 피부라면 완전 꿍짝임 그리고 브링그린의 찐은 수딩크림 같이 쓰면 극락감 진짜 너무 좋아요",5,,,"{""피부타입"":""복합성에 좋아요"",""피부고민"":""진정에 좋아요"",""자극도"":""자극없이 순해요""}",2025-06-05 00:00:00.000,529543291
브링그린,"이거 진짜 몇 통째 쓰는지도 모를만큼 많이 썻어요 ㅠㅠ 진짜 대박적임",5,,한달이상사용,"{""피부타입"":""복합성에 좋아요"",""피부고민"":""진정에 좋아요"",""자극도"":""자극없이 순해요""}",2025-06-05 00:00:00.000,529543305
브링그린,"냄새에 예민하시면 고민 해보서야해요. 제가 많이 바르는 편이긴 한데 이거 쓰면 거품나요. 그래도 흡수 빨라서 금방없어지긴해요. 수분이 그렇게 채워진다는 느낌은 없었어요. 진정용으로는 좋은듯 합니다. 지성분들에게 추천드러요.",4,"지성, 블랙헤드, 트러블",,"{""피부타입"":""지성에 좋아요"",""피부고민"":""진정에 좋아요"",""자극도"":""자극없이 순해요""}",2025-06-05 00:00:00.000,529543330
브링그린,"지성이라 좀 고민됏는데 유수분 조절 해준대서 바로겟 심지어 블랙헤드도 개선해준다헤서 기분 개째짐",5,,,"{""피부타입"":""지성에 좋아요"",""피부고민"":""진정에 좋아요"",""자극도"":""자극없이 순해요""}",2025-06-05 00:00:00.000,529543335
브링그린,"아주조아요 세일때 좋은가격으로 잘 구매함 베리 굳뜨 아이러브유",5,,,"{""피부타입"":""건성에 좋아요"",""피부고민"":""보습에 좋아요"",""자극도"":""자극없이 순해요""}",2025-06-05 00:00:00.000,529543345
브링그린,"여름에 휘뚤마뚤 팍팍 아낌없이 쓰려고 구매했어요~! 브링그린 시카 라인 최고",5,"민감성, 여름쿨톤, 다크서클, 모공",,"{""피부타입"":""복합성에 좋아요"",""피부고민"":""진정에 좋아요"",""자극도"":""자극없이 순해요""}",2025-06-05 00:00:00.000,529543590
브링그린,"너무조아요 전보다 확실히 조은거같은 기부니와 느낌이드는거가팅요",5,,,"{""피부타입"":""건성에 좋아요"",""피부고민"":""보습에 좋아요"",""자극도"":""자극없이 순해요""}",2025-05-31 00:00:00.000,529549091
브링그린,"꾸준히 사용하는 제품인데 항상 잘쓰고 있습니다! 잘쓸게용",5,,,"{""피부타입"":""복합성에 좋아요"",""피부고민"":""보습에 좋아요"",""자극도"":""자극없이 순해요""}",2025-05-31 00:00:00.000,529549099
